Van Datum;Van Tijdstip;Tot Datum;Tot Tijdstip;EAN;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus
20-07-2021;10:00:00;20-07-2021;10:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,064;kWh;Gevalideerd
20-07-2021;10:15:00;20-07-2021;10:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
20-07-2021;10:15:00;20-07-2021;10:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,074;kWh;Gevalideerd
20-07-2021;10:30:00;20-07-2021;10:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
20-07-2021;10:30:00;20-07-2021;10:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,037;kWh;Gevalideerd
20-07-2021;10:45:00;20-07-2021;11:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,004;kWh;Gevalideerd
20-07-2021;10:45:00;20-07-2021;11:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,376;kWh;Gevalideerd
20-07-2021;11:00:00;20-07-2021;11:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
20-07-2021;11:00:00;20-07-2021;11:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,176;kWh;Gevalideerd
20-07-2021;11:15:00;20-07-2021;11:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
20-07-2021;11:15:00;20-07-2021;11:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,435;kWh;Gevalideerd
20-07-2021;11:30:00;20-07-2021;11:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
20-07-2021;11:30:00;20-07-2021;11:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,234;kWh;Gevalideerd
20-07-2021;11:45:00;20-07-2021;12:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
20-07-2021;11:45:00;20-07-2021;12:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,795;kWh;Gevalideerd
20-07-2021;12:00:00;20-07-2021;12:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
20-07-2021;12:00:00;20-07-2021;12:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,169;kWh;Gevalideerd
20-07-2021;12:15:00;20-07-2021;12:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
20-07-2021;12:15:00;20-07-2021;12:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,091;kWh;Gevalideerd
20-07-2021;12:30:00;20-07-2021;12:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
20-07-2021;12:30:00;20-07-2021;12:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,056;kWh;Gevalideerd
20-07-2021;12:45:00;20-07-2021;13:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,007;kWh;Gevalideerd
20-07-2021;12:45:00;20-07-2021;13:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,409;kWh;Gevalideerd
20-07-2021;13:00:00;20-07-2021;13:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,011;kWh;Gevalideerd
20-07-2021;13:00:00;20-07-2021;13:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,379;kWh;Gevalideerd
20-07-2021;13:15:00;20-07-2021;13:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
20-07-2021;13:15:00;20-07-2021;13:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,156;kWh;Gevalideerd
20-07-2021;13:30:00;20-07-2021;13:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
20-07-2021;13:30:00;20-07-2021;13:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,505;kWh;Gevalideerd
20-07-2021;13:45:00;20-07-2021;14:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
20-07-2021;13:45:00;20-07-2021;14:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,237;kWh;Gevalideerd
20-07-2021;14:00:00;20-07-2021;14:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
20-07-2021;14:00:00;20-07-2021;14:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,049;kWh;Gevalideerd
20-07-2021;14:15:00;20-07-2021;14:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
20-07-2021;14:15:00;20-07-2021;14:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,388;kWh;Gevalideerd
20-07-2021;14:30:00;20-07-2021;14:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
20-07-2021;14:30:00;20-07-2021;14:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,295;kWh;Gevalideerd
20-07-2021;14:45:00;20-07-2021;15:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
20-07-2021;14:45:00;20-07-2021;15:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,014;kWh;Gevalideerd
20-07-2021;15:00:00;20-07-2021;15:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
20-07-2021;15:00:00;20-07-2021;15:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,433;kWh;Gevalideerd
20-07-2021;15:15:00;20-07-2021;15:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
20-07-2021;15:15:00;20-07-2021;15:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,017;kWh;Gevalideerd
20-07-2021;15:30:00;20-07-2021;15:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,003;kWh;Gevalideerd
20-07-2021;15:30:00;20-07-2021;15:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,711;kWh;Gevalideerd
20-07-2021;15:45:00;20-07-2021;16:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,013;kWh;Gevalideerd
20-07-2021;15:45:00;20-07-2021;16:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,021;kWh;Gevalideerd
20-07-2021;16:00:00;20-07-2021;16:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,060;kWh;Gevalideerd
20-07-2021;16:00:00;20-07-2021;16:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,001;kWh;Gevalideerd
20-07-2021;16:15:00;20-07-2021;16:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,001;kWh;Gevalideerd
20-07-2021;16:15:00;20-07-2021;16:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,001;kWh;Gevalideerd
20-07-2021;16:30:00;20-07-2021;16:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,049;kWh;Gevalideerd
20-07-2021;16:30:00;20-07-2021;16:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,046;kWh;Gevalideerd
20-07-2021;16:45:00;20-07-2021;17:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,026;kWh;Gevalideerd
20-07-2021;16:45:00;20-07-2021;17:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,050;kWh;Gevalideerd
20-07-2021;17:00:00;20-07-2021;17:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,038;kWh;Gevalideerd
20-07-2021;17:00:00;20-07-2021;17:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,100;kWh;Gevalideerd
20-07-2021;17:15:00;20-07-2021;17:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,319;kWh;Gevalideerd
20-07-2021;17:15:00;20-07-2021;17:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,033;kWh;Gevalideerd
20-07-2021;17:30:00;20-07-2021;17:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
20-07-2021;17:30:00;20-07-2021;17:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,053;kWh;Gevalideerd
20-07-2021;17:45:00;20-07-2021;18:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,034;kWh;Gevalideerd
20-07-2021;17:45:00;20-07-2021;18:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,172;kWh;Gevalideerd
20-07-2021;18:00:00;20-07-2021;18:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,047;kWh;Gevalideerd
20-07-2021;18:00:00;20-07-2021;18:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,213;kWh;Gevalideerd
20-07-2021;18:15:00;20-07-2021;18:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
20-07-2021;18:15:00;20-07-2021;18:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,171;kWh;Gevalideerd
20-07-2021;18:30:00;20-07-2021;18:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,019;kWh;Gevalideerd
20-07-2021;18:30:00;20-07-2021;18:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,074;kWh;Gevalideerd
20-07-2021;18:45:00;20-07-2021;19:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,005;kWh;Gevalideerd
20-07-2021;18:45:00;20-07-2021;19:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,052;kWh;Gevalideerd
20-07-2021;19:00:00;20-07-2021;19:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,080;kWh;Gevalideerd
20-07-2021;19:00:00;20-07-2021;19:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,059;kWh;Gevalideerd
20-07-2021;19:15:00;20-07-2021;19:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,004;kWh;Gevalideerd
20-07-2021;19:15:00;20-07-2021;19:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,547;kWh;Gevalideerd
20-07-2021;19:30:00;20-07-2021;19:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,110;kWh;Gevalideerd
20-07-2021;19:30:00;20-07-2021;19:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,004;kWh;Gevalideerd
20-07-2021;19:45:00;20-07-2021;20:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,006;kWh;Gevalideerd
20-07-2021;19:45:00;20-07-2021;20:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,323;kWh;Gevalideerd
20-07-2021;20:00:00;20-07-2021;20:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
20-07-2021;20:00:00;20-07-2021;20:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,244;kWh;Gevalideerd
20-07-2021;20:15:00;20-07-2021;20:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
20-07-2021;20:15:00;20-07-2021;20:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,044;kWh;Gevalideerd
20-07-2021;20:30:00;20-07-2021;20:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,000;kWh;Gevalideerd
20-07-2021;20:30:00;20-07-2021;20:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,009;kWh;Gevalideerd
20-07-2021;20:45:00;20-07-2021;21:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,052;kWh;Gevalideerd
20-07-2021;20:45:00;20-07-2021;21:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
20-07-2021;21:00:00;20-07-2021;21:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,097;kWh;Gevalideerd
20-07-2021;21:00:00;20-07-2021;21:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
20-07-2021;21:15:00;20-07-2021;21:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,098;kWh;Gevalideerd
20-07-2021;21:15:00;20-07-2021;21:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
20-07-2021;21:30:00;20-07-2021;21:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,029;kWh;Gevalideerd
20-07-2021;21:30:00;20-07-2021;21:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
20-07-2021;21:45:00;20-07-2021;22:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,109;kWh;Gevalideerd
20-07-2021;21:45:00;20-07-2021;22:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
20-07-2021;22:00:00;20-07-2021;22:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,015;kWh;Gevalideerd
20-07-2021;22:00:00;20-07-2021;22:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-07-2021;22:15:00;20-07-2021;22:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,034;kWh;Gevalideerd
20-07-2021;22:15:00;20-07-2021;22:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-07-2021;22:30:00;20-07-2021;22:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,077;kWh;Gevalideerd
20-07-2021;22:30:00;20-07-2021;22:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-07-2021;22:45:00;20-07-2021;23:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,032;kWh;Gevalideerd
20-07-2021;22:45:00;20-07-2021;23:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-07-2021;23:00:00;20-07-2021;23:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,075;kWh;Gevalideerd
20-07-2021;23:00:00;20-07-2021;23:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-07-2021;23:15:00;20-07-2021;23:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,007;kWh;Gevalideerd
20-07-2021;23:15:00;20-07-2021;23:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-07-2021;23:30:00;20-07-2021;23:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,118;kWh;Gevalideerd
20-07-2021;23:30:00;20-07-2021;23:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
20-07-2021;23:45:00;21-07-2021;00:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,197;kWh;Gevalideerd
20-07-2021;23:45:00;21-07-2021;00:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
21-07-2021;00:00:00;21-07-2021;00:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,033;kWh;Gevalideerd
21-07-2021;00:00:00;21-07-2021;00:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
21-07-2021;00:15:00;21-07-2021;00:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,212;kWh;Gevalideerd
21-07-2021;00:15:00;21-07-2021;00:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
21-07-2021;00:30:00;21-07-2021;00:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,071;kWh;Gevalideerd
21-07-2021;00:30:00;21-07-2021;00:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
21-07-2021;00:45:00;21-07-2021;01:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,084;kWh;Gevalideerd
21-07-2021;00:45:00;21-07-2021;01:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
21-07-2021;01:00:00;21-07-2021;01:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,004;kWh;Gevalideerd
21-07-2021;01:00:00;21-07-2021;01:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
21-07-2021;01:15:00;21-07-2021;01:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,167;kWh;Gevalideerd
21-07-2021;01:15:00;21-07-2021;01:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
21-07-2021;01:30:00;21-07-2021;01:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,031;kWh;Gevalideerd
21-07-2021;01:30:00;21-07-2021;01:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
21-07-2021;01:45:00;21-07-2021;02:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,056;kWh;Gevalideerd
21-07-2021;01:45:00;21-07-2021;02:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
21-07-2021;02:00:00;21-07-2021;02:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,011;kWh;Gevalideerd
21-07-2021;02:00:00;21-07-2021;02:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
21-07-2021;02:15:00;21-07-2021;02:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,054;kWh;Gevalideerd
21-07-2021;02:15:00;21-07-2021;02:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
21-07-2021;02:30:00;21-07-2021;02:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,039;kWh;Gevalideerd
21-07-2021;02:30:00;21-07-2021;02:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
21-07-2021;02:45:00;21-07-2021;03:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,162;kWh;Gevalideerd
21-07-2021;02:45:00;21-07-2021;03:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
21-07-2021;03:00:00;21-07-2021;03:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,128;kWh;Gevalideerd
21-07-2021;03:00:00;21-07-2021;03:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
21-07-2021;03:15:00;21-07-2021;03:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,008;kWh;Gevalideerd
21-07-2021;03:15:00;21-07-2021;03:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
21-07-2021;03:30:00;21-07-2021;03:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,025;kWh;Gevalideerd
21-07-2021;03:30:00;21-07-2021;03:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
21-07-2021;03:45:00;21-07-2021;04:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,019;kWh;Gevalideerd
21-07-2021;03:45:00;21-07-2021;04:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
21-07-2021;04:00:00;21-07-2021;04:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,028;kWh;Gevalideerd
21-07-2021;04:00:00;21-07-2021;04:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
21-07-2021;04:15:00;21-07-2021;04:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,140;kWh;Gevalideerd
21-07-2021;04:15:00;21-07-2021;04:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
21-07-2021;04:30:00;21-07-2021;04:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,005;kWh;Gevalideerd
21-07-2021;04:30:00;21-07-2021;04:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
21-07-2021;04:45:00;21-07-2021;05:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,082;kWh;Gevalideerd
21-07-2021;04:45:00;21-07-2021;05:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
21-07-2021;05:00:00;21-07-2021;05:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,007;kWh;Gevalideerd
21-07-2021;05:00:00;21-07-2021;05:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
21-07-2021;05:15:00;21-07-2021;05:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,016;kWh;Gevalideerd
21-07-2021;05:15:00;21-07-2021;05:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
21-07-2021;05:30:00;21-07-2021;05:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,084;kWh;Gevalideerd
21-07-2021;05:30:00;21-07-2021;05:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
21-07-2021;05:45:00;21-07-2021;06:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,038;kWh;Gevalideerd
21-07-2021;05:45:00;21-07-2021;06:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
21-07-2021;06:00:00;21-07-2021;06:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,051;kWh;Gevalideerd
21-07-2021;06:00:00;21-07-2021;06:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
21-07-2021;06:15:00;21-07-2021;06:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,006;kWh;Gevalideerd
21-07-2021;06:15:00;21-07-2021;06:30:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
21-07-2021;06:30:00;21-07-2021;06:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,032;kWh;Gevalideerd
21-07-2021;06:30:00;21-07-2021;06:45:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
21-07-2021;06:45:00;21-07-2021;07:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Nacht;0,028;kWh;Gevalideerd
21-07-2021;06:45:00;21-07-2021;07:00:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Nacht;0,000;kWh;Gevalideerd
21-07-2021;07:00:00;21-07-2021;07:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Afname Dag;0,048;kWh;Gevalideerd
21-07-2021;07:00:00;21-07-2021;07:15:00;="000000000000000000";0ABC0000000000;Digitale Meter;Injectie Dag;0,000;kWh;Gevalideerd
